                                                   slug  \
657                    Big Shoulders Coffee   
658                    Big Shoulders Coffee   
659                     Roadmap CoffeeWorks   
660                         Mr. Chao Coffee   
661               Dragonfly Coffee Roasters   
662                           Coffee Please   
663                     JBC Coffee Roasters   
664               Dragonfly Coffee Roasters   
665                           Coffee Please   
666                      Mystic Monk Coffee   
667                      Mystic Monk Coffee   
668                         Mr. Chao Coffee   
669                           Port of Mokha   
670                          Euphora Coffee   
671                           Port of Mokha   
672                        Chromatic Coffee   
673                          Collage Coffee   
674               Dragonfly Coffee Roasters   
675                         Equator Coffees   
676                             Qima Coffee   
677                          Euphora Coffee   
678                RamsHead Coffee Roasters   
679                  Durango Coffee Company   
680                RamsHead Coffee Roasters   
681                           Regent Coffee   
682                         Taster's Coffee   
683                            David's Nose   
684                         Taster's Coffee   
685                            David's Nose   
686                    Kona Love Coffee Co.   
687                    Kona Love Coffee Co.   
688                           Santos Coffee   
689                       Paradise Roasters   
690              Barrington Coffee Roasting   
691                       Paradise Roasters   
692                       Paradise Roasters   
693                     JBC Coffee Roasters   
694                     JBC Coffee Roasters   
695                         Equator Coffees   
696                           SkyTop Coffee   
697                     Roadmap CoffeeWorks   
698                        Coffee by Design   
699                     Roadmap CoffeeWorks   
700                   Jaunt Coffee Roasters   
701                                VN Beans   
702                    True Coffee Roasters   
703                         Taster's Coffee   
704                   Jaunt Coffee Roasters   
705                              Cafe Unido   
706                  Temple Coffee Roasters   
707                     JBC Coffee Roasters   
708                         Jackrabbit Java   
709                    Fresh Roasted Coffee   
710                    Big Shoulders Coffee   
711                  Temple Coffee Roasters   
712                     JBC Coffee Roasters   
713                     JBC Coffee Roasters   
714                         Mr. Chao Coffee   
715                         Mr. Chao Coffee   
716                    Fresh Roasted Coffee   
717                     Eagle Valley Coffee   
718                       Metropolis Coffee   
719                       Metropolis Coffee   
720                    Fresh Roasted Coffee   
721                             Le Brewlife   
722                             Le Brewlife   
723                             Le Brewlife   
724                               GK Coffee   
725               Nostalgia Coffee Roasters   
726                         Equator Coffees   
727                      Green Stone Coffee   
728                           Kakalove Cafe   
729                    Novo Coffee Roasters   
730                           States Coffee   
731                         Magnolia Coffee   
732                    Plat Coffee Roastery   
733                           Qin Mi Coffee   
734                    Plat Coffee Roastery   
735                        Hidden Coffee HK   
736                        Hidden Coffee HK   
737                           Mikava Coffee   
738                           Mikava Coffee   
739                       Paradise Roasters   
740                           modcup coffee   
741                   Drink Coffee Do Stuff   
742                       Paradise Roasters   
743                       Paradise Roasters   
744                       Paradise Roasters   
745               Nostalgia Coffee Roasters   
746               Bird Rock Coffee Roasters   
747                RamsHead Coffee Roasters   
748                               GK Coffee   
749                RamsHead Coffee Roasters   
750                         Taster’s Coffee   
751                          Poppets Coffee   
752                   Drink Coffee Do Stuff   
753                          Euphora Coffee   
754                         Small Eyes Cafe   
755                           Warm Air Kafe   
756                         Mr. Chao Coffee   
757                     JBC Coffee Roasters   
758                   Peach Coffee Roasters   
759              Barrington Coffee Roasting   
760                     JBC Coffee Roasters   
761                     JBC Coffee Roasters   
762                     JBC Coffee Roasters   
763                  Temple Coffee Roasters   
764                  Temple Coffee Roasters   
765                     JBC Coffee Roasters   
766              Barrington Coffee Roasting   
767                     JBC Coffee Roasters   
768                  Temple Coffee Roasters   
769                           Desolate Cafe   
770                           Desolate Cafe   
771                             Cafe Kreyol   
772                             Cafe Kreyol   
773                             Toca Coffee   
774                      MK Coffee Roasters   
775                            Queen Coffee   
776                       Paradise Roasters   
777                   Peach Coffee Roasters   
778               Per'la Specialty Roasters   
779                            Tribo Coffee   
780                  Durango Coffee Company   
781         Simon Hsieh Aroma Roast Coffees   
782                           Kakalove Cafe   
783                           Coffee Please   
784                  Temple Coffee Roasters   
785                     Lina Premium Coffee   
786                       Paradise Roasters   
787                        Baba Java Coffee   
788                           Kakalove Cafe   
789                           Kakalove Cafe   
790                           Kakalove Cafe   
791                           Coffee Please   
792                       Difference Coffee   
793                             LECO Coffee   
794                           Kakalove Cafe   
795                         EK Roast Studio   
796                       Paradise Roasters   
797                           Kakalove Cafe   
798                             LECO Coffee   
799                         EK Roast Studio   
800                           Kakalove Cafe   
801                           Coffee Please   
802               Dragonfly Coffee Roasters   
803                  Durango Coffee Company   
804                        NINETYs Roastery   
805                     JBC Coffee Roasters   
806                         Home in Harmony   
807                           SkyTop Coffee   
808               Dragonfly Coffee Roasters   
809                               GK Coffee   
810                           SkyTop Coffee   
811                      SOT Coffee Roaster   
812         Simon Hsieh Aroma Roast Coffees   
813               Dragonfly Coffee Roasters   
814         Simon Hsieh Aroma Roast Coffees   
815               Dragonfly Coffee Roasters   
816                         Forest Roasting   
817                         Forest Roasting   
818                     Japanese Coffee Co.   
819                               GK Coffee   
820                             Roast House   
821                             Auto Coffee   
822                    Big Shoulders Coffee   
823             Chromatic x Dripdash Collab   
824                          Collage Coffee   
825                  Corvus Coffee Roasters   
826                           States Coffee   
827                  Origin Coffee Roasters   
828                Highwire Coffee Roasters   
829                     JBC Coffee Roasters   
830                     JBC Coffee Roasters   
831                    Big Shoulders Coffee   
832               Nostalgia Coffee Roasters   
833                    Big Shoulders Coffee   
834                             Le Brewlife   
835                    Big Shoulders Coffee   
836                             Le Brewlife   
837                             Le Brewlife   
838                             Le Brewlife   
839                        Rusty’s Hawaiian   
840                   Peach Coffee Roasters   
841                   Peach Coffee Roasters   
842                     JBC Coffee Roasters   
843                     JBC Coffee Roasters   
844                     JBC Coffee Roasters   
845                     JBC Coffee Roasters   
846                RamsHead Coffee Roasters   
847                RamsHead Coffee Roasters   
848                       Paradise Roasters   
849                         Raggiana Coffee   
850             Pro Aroma Enterprise Coffee   
851                            Pamma Coffee   
852             Pro Aroma Enterprise Coffee   
853                       Three Keys Coffee   
854               Big Creek Coffee Roasters   
855                     Roadmap CoffeeWorks   
856                PT's Coffee Roasting Co.   
857                        Volcanica Coffee   
858               Black Oak Coffee Roasters   
859                          Olympia Coffee   
860                      Mamechamame Coffee   
861                           Kakalove Cafe   
862                Valverde Coffee Roasters   
863                       Paradise Roasters   
864                           Kakalove Cafe   
865              Red Rooster Coffee Roaster   
866                           Kakalove Cafe   
867                           Kakalove Cafe   
868                           Kakalove Cafe   
869                           Kakalove Cafe   
870                               GK Coffee   
871                               GK Coffee   
872                               GK Coffee   
873                  Theory Coffee Roasters   
874                RamsHead Coffee Roasters   
875                         Jackrabbit Java   
876                RamsHead Coffee Roasters   
877                         Jackrabbit Java   
878                RamsHead Coffee Roasters   
879                    Big Shoulders Coffee   
880               Nostalgia Coffee Roasters   
881                    Big Shoulders Coffee   
882                     Lina Premium Coffee   
883                     JBC Coffee Roasters   
884                     Lina Premium Coffee   
885                     JBC Coffee Roasters   
886                  Café Hubert Saint-Jean   
887                  Ming's Coffee Playroom   
888                   Big Shoulders Coffee    
889              Colibrije Specialty Coffee   
890                           Desolate Cafe   
891                           Quartet Kaffe   
892                           Desolate Cafe   
893                         Small Eyes Cafe   
894                  Corvus Coffee Roasters   
895                           Coffee Please   
896                       Paradise Roasters   
897               Bird Rock Coffee Roasters   
898               Willoughby's Coffee & Tea   
899                         De Clieu Coffee   
900                             Fumi Coffee   
901                   Geisha Coffee Roaster   
902               Ilustre Specialty Coffees   
903                       Nine Point Coffee   
904                PT's Coffee Roasting Co.   
905                   Steady State Roasting   
906                              CofFeeling   
907                              CofFeeling   
908                              CofFeeling   
909                              CofFeeling   
910                           modcup coffee   
911                          Euphora Coffee   
912                          Euphora Coffee   
913             Thanksgiving Coffee Company   
914                           Regent Coffee   
915                           Regent Coffee   
916                          Sunny's Coffee   
917                          Sunny's Coffee   
918                          Sunny's Coffee   
919                          Sunny's Coffee   
920                         Magnolia Coffee   
921                       Paradise Roasters   
922                       Paradise Roasters   
923                       Paradise Roasters   
924                 Amavida Coffee Roasters   
925                            David's Nose   
926                               Jade Cafe   
927                            David's Nose   
928                           Kakalove Cafe   
929                           Kakalove Cafe   
930                           Coffee Please   
931                           Kakalove Cafe   
932                           Kakalove Cafe   
933                           Coffee Please   
934                           Kakalove Cafe   
935               Bird Rock Coffee Roasters   
936                     JBC Coffee Roasters   
937                     JBC Coffee Roasters   
938                        Kona Farm Direct   
939                     JBC Coffee Roasters   
940               Bird Rock Coffee Roasters   
941                San Francisco Bay Coffee   
942                     JBC Coffee Roasters   
943                San Francisco Bay Coffee   
944                             Cheer Beans   
945                San Francisco Bay Coffee   
946                RamsHead Coffee Roasters   
947                        Coffee By Design   
948                  Temple Coffee Roasters   
949                        Coffee By Design   
950                RamsHead Coffee Roasters   
951                  Indaba Coffee Roasters   
952                  Indaba Coffee Roasters   
953                  Indaba Coffee Roasters   
954                  Indaba Coffee Roasters   
955                  Indaba Coffee Roasters   
956                  Indaba Coffee Roasters   
957                            Golden Ratio   
958                  Hula Daddy Kona Coffee   
959               Willoughby's Coffee & Tea   
960              Big Island Coffee Roasters   
961               Bird Rock Coffee Roasters   
962                   Hala Tree Kona Coffee   
963                        Kona Farm Direct   
964                 Amavida Coffee Roasters   
965                     Modern Times Coffee   
966                  Origin Coffee Roasters   
967              Islamorada Coffee Roasters   
968               Dragonfly Coffee Roasters   
969                    Atom Coffee Roasters   
970                        Propeller Coffee   
971                        Propeller Coffee   
972                        Propeller Coffee   
973                        Propeller Coffee   
974                        Propeller Coffee   
975                       Paradise Roasters   
976                     JBC Coffee Roasters   
977                       Paradise Roasters   
978                     Roadmap CoffeeWorks   
979                       Paradise Roasters   
980              Red Rooster Coffee Roaster   
981                           Kakalove Cafe   
982                   Peach Coffee Roasters   
983                    Merge Coffee Company   
984                   Interpretation Coffee   
985                           Kakalove Cafe   
986                    True Coffee Roasters   
987                    True Coffee Roasters   
988                     JBC Coffee Roasters   
989                  Temple Coffee Roasters   
990                     JBC Coffee Roasters   
991                      Mystic Monk Coffee   
992                  Temple Coffee Roasters   
993                  Temple Coffee Roasters   
994                       Paradise Roasters   
995                       Paradise Roasters   
996                       Paradise Roasters   
997                       Paradise Roasters   
998                       Paradise Roasters   
999                       Paradise Roasters   
1000                    Lina Premium Coffee   
1001                    Lina Premium Coffee   
1002                          Belray Coffee   
1003              Bird Rock Coffee Roasters   
1004              Bird Rock Coffee Roasters   
1005                          RanGuo Coffee   
1006                          SkyTop Coffee   
1007               San Francisco Bay Coffee   
1008               San Francisco Bay Coffee   
1009               San Francisco Bay Coffee   
1010                   Old World Coffee Lab   
1011               RamsHead Coffee Roasters   
1012                        Small Eyes Cafe   
1013                   Old World Coffee Lab   
1014               RamsHead Coffee Roasters   
1015                     SOT Coffee Roaster   
1016                     SOT Coffee Roaster   
1017                   Doho Coffee Roasters   
1018                            Street Bean   
1019              Wildgoose Coffee Roasters   
1020                     Wonderstate Coffee   
1021            Thanksgiving Coffee Company   
1022                     Green Stone Coffee   
1023                          Tony's Coffee   
1024  Sip of Hope Community Coffee Roasters   
1025                        Magnolia Coffee   
1026                    1951 Coffee Company   
1027                            Dávila Kafe   
1028                          Regent Coffee   
1029              Nostalgia Coffee Roasters   
1030                    JBC Coffee Roasters   
1031                              Mi's Cafe   
1032                         Euphora Coffee   
1033                 Durango Coffee Company   
1034                    JBC Coffee Roasters   
1035                          Coffee Please   
1036                    JBC Coffee Roasters   
1037                 Durango Coffee Company   
1038                    JBC Coffee Roasters   
1039                          Coffee Please   
1040                      Paradise Roasters   
1041                            Cafe Grumpy   
1042                            Cafe Grumpy   
1043                              GK Coffee   
1044                 Temple Coffee Roasters   
1045                 Temple Coffee Roasters   
1046                 Temple Coffee Roasters   
1047                 Temple Coffee Roasters   
1048                    Prairie Lily Coffee   
1049                    Prairie Lily Coffee   
1050                        Souvenir Coffee   
1051                      Paradise Roasters   
1052                      Paradise Roasters   
1053                                RD Cafe   
1054                      Paradise Roasters   
1055                        MoonMoon Coffee   
1056                      Paradise Roasters   
1057                                RD Cafe   
1058             Red Rooster Coffee Roaster   
1059                        Jackrabbit Java   
1060                        Jackrabbit Java   
1061             Red Rooster Coffee Roaster   
1062                      Paradise Roasters   
1063                          Kakalove Cafe   
1064                            Evie's Cafe   
1065               Badbeard’s Microroastery   
1066                   Dory Coffee Roasters   
1067                    JBC Coffee Roasters   
1068                          modcup coffee   
1069                      Blues Brew Coffee   
1070                          Brioso Coffee   
1071                   Plat Coffee Roastery   
1072          Greater Goods Coffee Roasters   
1073                          modcup coffee   
1074                    JBC Coffee Roasters   
1075               RamsHead Coffee Roasters   
1076                    JBC Coffee Roasters   
1077                    JBC Coffee Roasters   
1078                   Spirit Animal Coffee   
1079                          One Fresh Cup   
1080                          One Fresh Cup   
1081                      Paradise Roasters   
1082               PT's Coffee Roasting Co.   
1083                          Kakalove Cafe   
1084             Big Island Coffee Roasters   
1085                          Kakalove Cafe   
1086              Nostalgia Coffee Roasters   
1087               PT's Coffee Roasting Co.   
1088                          Kakalove Cafe   
1089                          Oceana Coffee   
1090             Big Island Coffee Roasters   
1091                      Paradise Roasters   
1092                              MT49 Cafe   
1093                      Paradise Roasters   
1094                          Kakalove Cafe   
1095                      Paradise Roasters   
1096                        Red Bean Coffee   
1097                          Kakalove Cafe   
1098                        Red Bean Coffee   
1099                     Wonderstate Coffee   
1100                       NINETYs Roastery   
1101                          Quartet Kaffe   
1102                          Quartet Kaffe   
1103                          Quartet Kaffe   
1104                              Kafe 1804   
1105                              GK Coffee   
1106                              Kafe 1804   
1107               RamsHead Coffee Roasters   
1108               RamsHead Coffee Roasters   
1109                         Euphora Coffee   
1110                         Sunny's Coffee   
1111                         Sunny's Coffee   
1112                            Finca Tasta   
1113                            Finca Tasta   
1114                          Coffee Please   
1115                          Coffee Please   
1116                              Yum China   
1117                 Durango Coffee Company   
1118                           Revel Coffee   
1119                        94 Fresh Coffee   
1120           Normandy Coffee Thai Cuisine   
1121                   Kauai Coffee Company   
1122                   Big Shoulders Coffee   
1123                      Paradise Roasters   
1124                        Souvenir Coffee   
1125                      Paradise Roasters   
1126                   Big Shoulders Coffee   
1127                      Paradise Roasters   
1128                   Big Shoulders Coffee   
1129                      Paradise Roasters   
1130                        Souvenir Coffee   
1131                   Big Shoulders Coffee   
1132                    JBC Coffee Roasters   
1133                   Merge Coffee Company   
1134                   Merge Coffee Company   
1135                   Merge Coffee Company   
1136        Good Chance Biotechnology, Ltd.   
1137        Good Chance Biotechnology, Ltd.   
1138              Nostalgia Coffee Roasters   
1139        Simon Hsieh Aroma Roast Coffees   
1140        Simon Hsieh Aroma Roast Coffees   
1141                 Theory Coffee Roasters   
1142                          modcup coffee   
1143                        Jackrabbit Java   
1144                          SkyTop Coffee   
1145                 Temple Coffee Roasters   
1146                          SkyTop Coffee   
1147                  Drink Coffee Do Stuff   
1148                      Bridge Coffee Co.   
1149                        94 Fresh Coffee   
1150                      Bridge Coffee Co.   
1151                        94 Fresh Coffee   
1152                     Green Stone Coffee   
1153                         Equiano Coffee   
1154                          Vennel Coffee   
1155                 Peacock Coffee Roaster   
1156                      Paradise Roasters   
1157             Red Rooster Coffee Roaster   
1158                      Paradise Roasters   
1159                      Paradise Roasters   
1160                            Cafe Kreyol   
1161                      Paradise Roasters   
1162                  Hala Tree Kona Coffee   
1163                  Hala Tree Kona Coffee   
1164                  Hala Tree Kona Coffee   
1165                  Hala Tree Kona Coffee   
1166                          Kakalove Cafe   
1167              Lexington Coffee Roasters   
1168                          Kakalove Cafe   
1169              Lexington Coffee Roasters   
1170                       Kona Farm Direct   
1171                       Kona Farm Direct   
1172              Lexington Coffee Roasters   
1173                       Kona Farm Direct   
1174                          Kakalove Cafe   
1175              Lexington Coffee Roasters   
1176                          Kakalove Cafe   
1177                          Kakalove Cafe   
1178                          Kakalove Cafe   
1179                        Equator Coffees   
1180              Bird Rock Coffee Roasters   
1181                   Big Shoulders Coffee   
1182                          Cafe Virtuoso   
1183              Bird Rock Coffee Roasters   
1184                        Small Eyes Cafe   
1185                    JBC Coffee Roasters   
1186                 Hula Daddy Kona Coffee   
1187                 Hula Daddy Kona Coffee   
1188                    JBC Coffee Roasters   
1189                    JBC Coffee Roasters   
1190                    JBC Coffee Roasters   
1191             Red Rooster Coffee Roaster   
1192                      Three Keys Coffee   
1193      Simon Hsieh’s Aroma Roast Coffees   
1194                      Three Keys Coffee   
1195                      Difference Coffee   
1196                              GK Coffee   
1197                 Durango Coffee Company   
1198                      Paradise Roasters   
1199              Bird Rock Coffee Roasters   
1200               PT's Coffee Roasting Co.   
1201                   Big Shoulders Coffee   
1202                         Singsun Coffee   
1203                         Singsun Coffee   
1204                              MT49 Cafe   
1205            Pro Aroma Enterprise Coffee   
1206            Pro Aroma Enterprise Coffee   
1207                          El Gran Café    
1208                           El Gran Café   
1209                           El Gran Café   
1210                           El Gran Café   
1211                           El Gran Café   
1212                           El Gran Café   
1213                           El Gran Café   
1214                           El Gran Café   
1215                          Kakalove Cafe   
1216                          Kakalove Cafe   
1217                  Peach Coffee Roasters   
1218                          modcup coffee   
1219                          SkyTop Coffee   
1220                 Temple Coffee Roasters   
1221                 Temple Coffee Roasters   
1222               RamsHead Coffee Roasters   
1223               RamsHead Coffee Roasters   
1224              Tug Hill Artisan Roasters   
1225                      Paradise Roasters   
1226                      Paradise Roasters   
1227                 Stereo Coffee Roasters   
1228                          Kakalove Cafe   
1229                          Kakalove Cafe   
1230                    JBC Coffee Roasters   
1231                    JBC Coffee Roasters   
1232                    JBC Coffee Roasters   
1233                  Jaunt Coffee Roasters   
1234                    JBC Coffee Roasters   
1235                  Jaunt Coffee Roasters   
1236                  Jaunt Coffee Roasters   
1237                        Equator Coffees   
1238                      Flight Coffee Co.   
1239                          Coffee Please   
1240                             DoDo Kaffa   
1241                            Evie's Cafe   
1242                          Kakalove Cafe   
1243                          Klatch Coffee   
1244                       Pop Coffee Works   
1245                        Small Eyes Cafe   
1246                  Steady State Roasting   
1247                          States Coffee   
1248                     Beachcomber Coffee   
1249                          States Coffee   
1250              Bird Rock Coffee Roasters   
1251                Amavida Coffee Roasters   
1252               PT's Coffee Roasting Co.   
1253                Amavida Coffee Roasters   
1254                            Evie's Cafe   
1255                       9612 Coffee Room   
1256                 Hula Daddy Kona Coffee   
1257                       Rooster Roastery   
1258                      Paradise Roasters   
1259                     The Formosa Coffee   
1260                      Paradise Roasters   
1261                 Temple Coffee Roasters   
1262                      Flight Coffee Co.   
1263                     Bona Kafo Roastery   
1264                     Bona Kafo Roastery   
1265                 Temple Coffee Roasters   
1266                      Paradise Roasters   
1267                          Miranda Farms   
1268              Nostalgia Coffee Roasters   
1269                         Collage Coffee   
1270                      Paradise Roasters   
1271                      Paradise Roasters   
1272              Lexington Coffee Roasters   
1273                   Plat Coffee Roastery   
1274              Lexington Coffee Roasters   
1275                    JBC Coffee Roasters   
1276                    JBC Coffee Roasters   
1277                    JBC Coffee Roasters   
1278                           David's Nose   
1279                              GK Coffee   
1280                         Kaldi's Coffee   
1281                        Equator Coffees   
1282               Highwire Coffee Roasters   
1283                           Mr. Espresso   
1284                   Plat Coffee Roastery   
1285             Red Rooster Coffee Roaster   
1286              Bird Rock Coffee Roasters   
1287                 Corvus Coffee Roasters   
1288                   Atom Coffee Roasters   
1289                      Triple Coffee Co.   
1290                        Small Eyes Cafe   
1291              Per'la Specialty Roasters   
1292                             CofFeeling   
1293                      Paradise Roasters   
1294                          Kakalove Cafe   
1295                      Paradise Roasters   
1296                          Kakalove Cafe   
1297                          Kakalove Cafe   
1298                        De Clieu Coffee   
1299                 Durango Coffee Company   
1300                 Peacock Coffee Roaster   
1301                   Dory Coffee Roasters   
1302                 Atomic Coffee Roasters   
1303               Lamppost Coffee Roasters   
1304              Dragonfly Coffee Roasters   
1305              Dragonfly Coffee Roasters   
1306                  Peach Coffee Roasters   
1307                    JBC Coffee Roasters   
1308                    JBC Coffee Roasters   
1309                  Drink Coffee Do Stuff   
1310             Red Rooster Coffee Roaster   
1311                 Temple Coffee Roasters   
1312                          SkyTop Coffee   
1313             Red Rooster Coffee Roaster   
1314                          SkyTop Coffee   
1315             Red Rooster Coffee Roaster   
1316                         421 Brew House   
1317                         421 Brew House   
1318                        Emiliani Coffee   
1319                        Emiliani Coffee   
1320                        Emiliani Coffee   
1321                   Doho Coffee Roasters   
1322                 Indaba Coffee Roasters   
1323                 Indaba Coffee Roasters   
1324                 Indaba Coffee Roasters   
1325                          Kakalove Cafe   
1326                          Kakalove Cafe   
1327                     Wonderstate Coffee   
1328                     Wonderstate Coffee   
1329                     Wonderstate Coffee   
1330                     Wonderstate Coffee   
1331                 Origin Coffee Roasters   
1332                 Origin Coffee Roasters   
1333                             Cafe Arles   
1334                         Equiano Coffee   
1335                      Boon Boona Coffee   
1336                   BeanFruit Coffee Co.   
1337                             BLK & Bold   
1338                            Dávila Kafe   
1339                   Merge Coffee Company   
1340                        Portrait Coffee   
1341                       Rusty's Hawaiian   
1342                            Kahawa 1893   
1343                         Red Bay Coffee   
1344                                    RND   
1345                            Dávila Kafe   
1346                  Southeastern Roastery   
1347             Dr. Bean's Coffee Roasters   
1348                      Paradise Roasters   
1349          Conscious Cup Coffee Roasters   
1350                        Jackrabbit Java   
1351                        Jackrabbit Java   
1352                      Paradise Roasters   
1353                      Paradise Roasters   
1354                      Paradise Roasters   
1355                    Wheelys Cafe Taiwan   
1356                      Paradise Roasters   
1357                      Paradise Roasters   
1358                    Wheelys Café Taiwan   
1359                   Atom Coffee Roasters   
1360                           David's Nose   
1361                   Atom Coffee Roasters   
1362                        94 Fresh Coffee   
1363                        94 Fresh Coffee   
1364                           Brain Helmet   
1365              Ilustre Specialty Coffees   
1366                           Brain Helmet   
1367                 Atomic Coffee Roasters   
1368                       Baba Java Coffee   
1369                       Baba Java Coffee   
1370                       Baba Java Coffee   
1371                         Choosy Gourmet   
1372               RamsHead Coffee Roasters   
1373                    JBC Coffee Roasters   
1374                    JBC Coffee Roasters   
1375                 Corvus Coffee Roasters   
1376          Conscious Cup Coffee Roasters   
1377              Oak & Bond Coffee Company   
1378                      Fieldheads Coffee   
1379                    JBC Coffee Roasters   
1380                      Paradise Roasters   
1381              Bird Rock Coffee Roasters   
1382                          Kakalove Cafe   
1383                          Kakalove Cafe   
1384       RND & Red Rooster Coffee Roaster   
1385                 Durango Coffee Company   
1386                    JBC Coffee Roasters   
1387               RamsHead Coffee Roasters   
1388               RamsHead Coffee Roasters   
1389               RamsHead Coffee Roasters   
1390                 Corvus Coffee Roasters   
1391                     Four Barrel Coffee   
1392                         Collage Coffee   
1393                 Bonfire Coffee Company   
1394                          Klatch Coffee   
1395             States Coffee & Mercantile   
1396              Stumptown Coffee Roasters   
1397                          Topeca Coffee   
1398                              GK Coffee   
1399                        Equator Coffees   
1400                        Magnolia Coffee   
1401                          modcup coffee   
1402               Columbia Street Roastery   
1403                   Atom Coffee Roasters   
1404                   Atom Coffee Roasters   
1405                          modcup coffee   
1406                          modcup coffee   
1407                  Hala Tree Kona Coffee   
1408                 Temple Coffee Roasters   
1409                           Revel Coffee   
1410                        Rhetoric Coffee   
1411                           Revel Coffee   
1412                Amavida Coffee Roasters   
1413                          Kakalove Cafe   
1414                        Rhetoric Coffee   
1415                 Temple Coffee Roasters   
1416                        Rhetoric Coffee   
1417                      Paradise Roasters   
1418              Dragonfly Coffee Roasters   
1419             States Coffee & Mercantile   
1420                      Paradise Roasters   
1421                          Kakalove Cafe   
1422             States Coffee & Mercantile   
1423                          Kakalove Cafe   
1424                    JBC Coffee Roasters   
1425                    JBC Coffee Roasters   
1426                    JBC Coffee Roasters   
1427                      Difference Coffee   
1428              Bird Rock Coffee Roasters   
1429                          Vennel Coffee   
1430                        De Clieu Coffee   
1431             Big Island Coffee Roasters   
1432             Big Island Coffee Roasters   
1433                       Rusty's Hawaiian   
1434                      Paradise Roasters   
1435                    JBC Coffee Roasters   
1436              Oak & Bond Coffee Company   
1437              Oak & Bond Coffee Company   
1438                  Hala Tree Kona Coffee   
1439                           Mooju Coffee   
1440                              GK Coffee   
1441                         Fidalgo Coffee   
1442                          Kakalove Cafe   
1443                      Paradise Roasters   
1444                    JBC Coffee Roasters   
1445                  Hala Tree Kona Coffee   
1446                  Hala Tree Kona Coffee   
1447                 Corvus Coffee Roasters   
1448                 Temple Coffee Roasters   
1449                              Yum China   
1450                      Paradise Roasters   
1451                      Paradise Roasters   
1452                     Press House Coffee   
1453                           Kona Roasted   
1454                           Kona Roasted   
1455            Thanksgiving Coffee Company   
1456             Red Rooster Coffee Roaster   
1457          Greater Goods Coffee Roasters   
1458                          Kakalove Cafe   
1459                 Hula Daddy Kona Coffee   
1460                          Klatch Coffee   
1461                      Cloud City Coffee   
1462                          modcup coffee   
1463                      Paradise Roasters   
1464           The WestBean Coffee Roasters   
1465                   Plat Coffee Roastery   
1466                            Cafe Grumpy   
1467                 Durango Coffee Company   
1468                        Magnolia Coffee   
1469                 Temple Coffee Roasters   
1470          Steady State Roasting Company   
1471          Steady State Roasting Company   
1472             Red Rooster Coffee Roaster   
1473                  Peach Coffee Roasters   
1474                 Indaba Coffee Roasters   
1475             Red Rooster Coffee Roaster   
1476                          modcup coffee   
1477             Red Rooster Coffee Roaster   
1478                      Paradise Roasters   
1479                      Paradise Roasters   
1480                      Paradise Roasters   
1481                 Temple Coffee Roasters   
1482                 Temple Coffee Roasters   
1483                          Kakalove Cafe   
1484                   BeanFruit Coffee Co.   
1485                          Kakalove Cafe   
1486                           Kona Roasted   
1487                      Paradise Roasters   
1488                            Lone Coffee   
1489                            Lone Coffee   
1490                           Revel Coffee   
1491                 Indaba Coffee Roasters   
1492                      Fire Ridge Coffee   
1493                Olympia Coffee Roasting   
1494                          Tony's Coffee   
1495              Bluebeard Coffee Roasters   
1496                          Dapper & Wise   
1497             Ghost Town Coffee Roasters   
1498                  Noble Coffee Roasting   
1499                           Revel Coffee   
1500               PT's Coffee Roasting Co.   
1501                          Quartet Kaffe   
1502                   BeanFruit Coffee Co.   
1503              Telluride Coffee Roasters   
1504                    JBC Coffee Roasters   
1505                    JBC Coffee Roasters   
1506                      Paradise Roasters   
1507                   Big Shoulders Coffee   
1508                        Magnolia Coffee   
1509                          Kakalove Cafe   
1510                    JBC Coffee Roasters   
1511                    JBC Coffee Roasters   
1512                  Jampot Poorrock Abbey   
1513                  Jampot Poorrock Abbey   
1514                         Choosy Gourmet   
1515                   Zuco Coffee Roasters   
1516                   Zuco Coffee Roasters   
1517              Dragonfly Coffee Roasters   
1518                     Beachcomber Coffee   
1519              Telluride Coffee Roasters   
1520              Java D'oro Gourmet Coffee   
1521                       Kona Farm Direct   
1522                              GK Coffee   
1523                       Kona Farm Direct   
1524                       Kona Farm Direct   
1525             Red Rooster Coffee Roaster   
1526                      Paradise Roasters   
1527                            Lone Coffee   
1528                        Jackrabbit Java   
1529                           Revel Coffee   
1530                      Cloud City Coffee   
1531                 Temple Coffee Roasters   
1532                 Temple Coffee Roasters   
1533                 Kunshan Kokei co., LTD   
1534                 Kunshan Kokei co., LTD   
1535                              Vascobelo   
1536                      Paradise Roasters   
1537              Bird Rock Coffee Roasters   
1538                        Jackrabbit Java   
1539                    JBC Coffee Roasters   
1540                        Jackrabbit Java   
1541                    JBC Coffee Roasters   
1542                    JBC Coffee Roasters   
1543                          Quartet Kaffe   
1544                          Kakalove Cafe   
1545                          Kakalove Cafe   
1546                 Counter Culture Coffee   
1547                        Equator Coffees   
1548                         Larry's Coffee   
1549                   Big Shoulders Coffee   
1550                Allegro Coffee Roasters   
1551                          Cafe Femenino   
1552                            3-19 Coffee   
1553                           Joe Van Gogh   
1554                      Signature Reserve   
1555                       Cameron’s Coffee   
1556                             HT Traders   
1557                   Eight O'Clock Coffee   
1558                    Hill's Bros. Coffee   
1559                       Starbucks Coffee   
1560                 Hula Daddy Kona Coffee   
1561                         Euphora Coffee   
1562                      Creation Food Co.   
1563                         Euphora Coffee   
1564                      Creation Food Co.   
